vendor,month,bucket_total,current_placement,xoro_says,match,diff_moves,unmapped,no_signal,action
"Mercedes Benz Financial Services",2025-08,"$1,550.54","6304 Auto Expense: $1,550.54","","$0.00","","","$1,550.54","none"
"Mercury Insurance Company",2024-09,"$4,410.15","6335 Auto Insurance: $4,410.15","","$0.00","","","$4,410.15","none"
"Mercury Insurance Company",2024-11,"$2,580.30","6335 Auto Insurance: $2,580.30","","$0.00","","","$2,580.30","none"
"Mercury Insurance Company",2024-12,"$9,925.42","6335 Auto Insurance: $9,925.42","","$0.00","","","$9,925.42","none"
"Mercury Insurance Company",2025-03,"$3,053.60","6335 Auto Insurance: $3,053.60","","$0.00","","","$3,053.60","none"
"Mercury Insurance Company",2025-04,"$2,753.60","6335 Auto Insurance: $2,753.60","","$0.00","","","$2,753.60","none"
"Mercury Insurance Company",2025-05,"$2,800.10","6335 Auto Insurance: $2,800.10","","$0.00","","","$2,800.10","none"
"Mercury Insurance Company",2025-06,"$1,977.10","6335 Auto Insurance: $1,977.10","","$0.00","","","$1,977.10","none"
"Mercury Insurance Company",2025-07,"$4,068.39","6335 Auto Insurance: $4,068.39","","$0.00","","","$4,068.39","none"
"Mercury Insurance Company",2025-08,"$2,440.25","6335 Auto Insurance: $2,440.25","","$0.00","","","$2,440.25","none"
"Mercury Insurance Company",2025-09,"$4,880.50","6335 Auto Insurance: $4,880.50","","$0.00","","","$4,880.50","none"
"Mercury Insurance Company",2025-11,"$2,440.25","6335 Auto Insurance: $2,440.25","","$0.00","","","$2,440.25","none"
"Mercury Insurance Company",2025-12,"$787.25","6335 Auto Insurance: $787.25","6335 Auto Insurance: $300.00","$300.00","","","$487.25","none"
"Mercury Insurance Company",2026-01,"$2,852.01","6335 Auto Insurance: $2,852.01","","$0.00","","","$2,852.01","none"
"Mercury Insurance Company",2026-02,"$1,830.95","6335 Auto Insurance: $1,830.95","6335 Auto Insurance: $300.00","$300.00","","","$1,530.95","none"
"Mercury Insurance Company",2026-03,"$3,649.47","6335 Auto Insurance: $3,649.47","","$0.00","","","$3,649.47","none"
"Mercury Insurance Company",2026-04,"$5,728.88","6335 Auto Insurance: $5,728.88","","$0.00","","","$5,728.88","none"
"Meredith Levitt",2024-08,"$109,246.43","6127 Sales Commissions - Meredith Le: $109,246.43","","$0.00","","Other Miscellaneous Expense: $94,688.61","$14,557.82","none"
"Meredith Levitt",2024-09,"$896.56","6127 Sales Commissions - Meredith Le: $896.56","","$0.00","","","$896.56","none"
"Meredith Levitt",2024-12,"$621.04","6127 Sales Commissions - Meredith Le: $621.04","","$0.00","","","$621.04","none"
"Meredith Levitt",2025-01,"$218.47","6127 Sales Commissions - Meredith Le: $218.47","","$0.00","","","$218.47","none"
"Meredith Levitt",2025-02,"$6.00","6127 Sales Commissions - Meredith Le: $6.00","","$0.00","","","$6.00","none"
"Meredith Levitt",2025-03,"$1,612.50","6127 Sales Commissions - Meredith Le: $1,612.50","","$0.00","","","$1,612.50","none"
"Meredith Levitt",2025-06,"$1,211.83","6127 Sales Commissions - Meredith Le: $1,211.83","","$0.00","","","$1,211.83","none"
"Meredith Levitt",2025-09,"$1,165.36","6127 Sales Commissions - Meredith Le: $1,165.36","","$0.00","","","$1,165.36","none"
"Meta Platforms, Inc. - Ads",2024-09,"$4,214.77","6614 Meta Platforms Advertising: $4,214.77","","$0.00","","","$4,214.77","none"
"Meta Platforms, Inc. - Ads",2024-10,"$6,172.84","6614 Meta Platforms Advertising: $6,172.84","","$0.00","","","$6,172.84","none"
"Meta Platforms, Inc. - Ads",2024-11,"$1,189.06","6614 Meta Platforms Advertising: $1,189.06","","$0.00","","","$1,189.06","none"
"Meta Platforms, Inc. - Ads",2025-01,"$900.00","6614 Meta Platforms Advertising: $900.00","","$0.00","","","$900.00","none"
"Meta Platforms, Inc. - Ads",2025-04,"$577.52","6614 Meta Platforms Advertising: $577.52","","$0.00","","","$577.52","none"
"Meta Platforms, Inc. - Ads",2025-05,"$900.00","6614 Meta Platforms Advertising: $900.00","","$0.00","","","$900.00","none"
"Meta Platforms, Inc. - Ads",2025-07,"$576.75","6614 Meta Platforms Advertising: $576.75","","$0.00","","","$576.75","none"
"Meta Platforms, Inc. - Ads",2025-09,"$10,424.98","6614 Meta Platforms Advertising: $10,424.98","","$0.00","","","$10,424.98","none"
"Meta Platforms, Inc. - Ads",2025-10,"$1,953.50","6614 Meta Platforms Advertising: $1,953.50","","$0.00","","","$1,953.50","none"
"Meta Platforms, Inc. - Ads",2025-12,"$1,837.40","6614 Meta Platforms Advertising: $1,837.40","","$0.00","","","$1,837.40","none"
"Meta Platforms, Inc. - Ads",2026-01,"$13,314.40","6614 Meta Platforms Advertising: $13,314.40","6614 Meta Platforms Advertising: $7,999.00","$7,999.00","","","$5,315.40","none"
"Meta Platforms, Inc. - Ads",2026-02,"$900.00","6614 Meta Platforms Advertising: $900.00","","$0.00","","","$900.00","none"
"Meta Platforms, Inc. - Ads",2026-04,"$12,985.48","6614 Meta Platforms Advertising: $12,985.48","6614 Meta Platforms Advertising: $4,108.48","$4,108.48","","","$8,877.00","none"
"Meta Platforms, Inc. - Ads",2026-05,"$3,537.87","6614 Meta Platforms Advertising: $3,537.87","6614 Meta Platforms Advertising: $2,637.87","$2,637.87","","","$900.00","none"
"Microsoft",2024-10,"$19.99","6314 Computer Software: $19.99","","$0.00","","","$19.99","none"
"Millennium Steel",2025-09,"$429.50","6364 Repairs & Maintenance: $429.50","","$0.00","","","$429.50","none"
"Morton's The Steakhouse",2025-02,"$133.20","6349 Meals & Entertainment: $133.20","","$0.00","","","$133.20","none"
"Mr. Broadway",2025-01,"$80.92","6349 Meals & Entertainment: $80.92","","$0.00","","","$80.92","none"
"NEXT ELEVATION",2024-08,"$79,083.30","8007 Uncategorized Expense: $79,083.30","","$0.00","","","$79,083.30","none"
"NEXT ELEVATION",2026-04,"$23,544.00","8007 Uncategorized Expense: $23,544.00","","$0.00","","","$23,544.00","none"
"Nicole Benham",2025-04,"$67.43","6130 Contractors: $67.43","","$0.00","","","$67.43","none"
"Nicole Benham",2025-10,"$47.09","6130 Contractors: $47.09","","$0.00","","","$47.09","none"
"Nicole Benham",2025-12,"$119.92","6130 Contractors: $119.92","","$0.00","","","$119.92","none"
"Nikki Benham Designs & Alterations",2025-08,"$20.00","5202 Design Expense - Freelance: $20.00","","$0.00","","","$20.00","none"
"Nikki Benham Designs & Alterations",2025-10,"$66.37","5202 Design Expense - Freelance: $66.37","","$0.00","","","$66.37","none"
"Nordstrom rack",2024-12,"$54.80","5206 Samples Expense: $54.80","","$0.00","","","$54.80","none"
"Orange County Covention Center Exhibitor",2024-09,"$359.80","6604 Promotional Events Expense: $359.80","","$0.00","","","$359.80","none"
"Orange County Covention Center Exhibitor",2024-11,"$164.74","6604 Promotional Events Expense: $164.74","","$0.00","","","$164.74","none"
"Orange County Covention Center Exhibitor",2025-01,"$31.95","6604 Promotional Events Expense: $31.95","","$0.00","","","$31.95","none"
"Orderful Inc.",2024-08,"$2,800.00","6326 EDI Processing Expense: $2,800.00","","$0.00","","","$2,800.00","none"
"Orderful Inc.",2024-09,"$1,400.00","6326 EDI Processing Expense: $1,400.00","","$0.00","","","$1,400.00","none"
"Orderful Inc.",2024-10,"$1,400.00","6326 EDI Processing Expense: $1,400.00","","$0.00","","","$1,400.00","none"
"Orderful Inc.",2024-11,"$1,400.00","6326 EDI Processing Expense: $1,400.00","","$0.00","","","$1,400.00","none"
"Orderful Inc.",2024-12,"$1,400.00","6326 EDI Processing Expense: $1,400.00","","$0.00","","","$1,400.00","none"
"Orderful Inc.",2025-01,"$1,442.00","6326 EDI Processing Expense: $1,442.00","","$0.00","","","$1,442.00","none"
"Orderful Inc.",2025-02,"$1,442.15","6326 EDI Processing Expense: $1,442.15","","$0.00","","","$1,442.15","none"
"Orderful Inc.",2025-03,"$1,446.83","6326 EDI Processing Expense: $1,446.83","","$0.00","","","$1,446.83","none"
"Orderful Inc.",2025-06,"$1,522.56","6326 EDI Processing Expense: $1,522.56","","$0.00","","","$1,522.56","none"
"Orderful Inc.",2025-07,"$1,434.26","6326 EDI Processing Expense: $1,434.26","","$0.00","","","$1,434.26","none"
"Orderful Inc.",2025-08,"$1,443.56","6326 EDI Processing Expense: $1,443.56","","$0.00","","","$1,443.56","none"
"Orderful Inc.",2025-09,"$1,458.74","6326 EDI Processing Expense: $1,458.74","","$0.00","","","$1,458.74","none"
"Orderful Inc.",2025-11,"$1,410.14","6326 EDI Processing Expense: $1,410.14","","$0.00","","","$1,410.14","none"
"Orderful Inc.",2025-12,"$1,462.04","6326 EDI Processing Expense: $1,462.04","","$0.00","","","$1,462.04","none"
"Orderful Inc.",2026-01,"$1,468.20","6326 EDI Processing Expense: $1,468.20","","$0.00","","","$1,468.20","none"
"Orderful Inc.",2026-02,"$1,527.89","6326 EDI Processing Expense: $1,527.89","","$0.00","","","$1,527.89","none"
"Orderful Inc.",2026-03,"$1,486.20","6326 EDI Processing Expense: $1,486.20","","$0.00","","","$1,486.20","none"
"Orderful Inc.",2026-04,"$1,472.40","6326 EDI Processing Expense: $1,472.40","","$0.00","","","$1,472.40","none"
"Orderful Inc.",2026-05,"$1,482.78","6326 EDI Processing Expense: $1,482.78","","$0.00","","","$1,482.78","none"
"Orderful Inc.",2026-06,"$1,505.16","6326 EDI Processing Expense: $1,505.16","","$0.00","","","$1,505.16","none"
"Packaging & More",2024-08,"$3,961.14","6374 Warehouse Supplies Expense: $3,961.14","","$0.00","","Other Miscellaneous Expense: $3,961.14","$0.00","none"
"Packaging & More",2024-09,"$1,525.42","6374 Warehouse Supplies Expense: $1,525.42","","$0.00","","","$1,525.42","none"
"Packaging & More",2024-11,"$124.25","6374 Warehouse Supplies Expense: $124.25","","$0.00","","","$124.25","none"
"Packaging & More",2026-02,"$87.30","6374 Warehouse Supplies Expense: $87.30","","$0.00","","","$87.30","none"
"Packaging & More",2026-03,"$310.50","6374 Warehouse Supplies Expense: $310.50","","$0.00","","","$310.50","none"
"Pantone",2024-11,"$89.99","6321 Design Supplies: $89.99","","$0.00","","","$89.99","none"
"Paoli's Italian Kitchen",2024-10,"$183.81","6349 Meals & Entertainment: $183.81","","$0.00","","","$183.81","none"
"Pascal Patisserie & Cafe",2024-10,"$109.50","6349 Meals & Entertainment: $109.50","","$0.00","","","$109.50","none"
"Pascal Patisserie & Cafe",2024-11,"$79.14","6349 Meals & Entertainment: $79.14","","$0.00","","","$79.14","none"
"Pascal Patisserie & Cafe",2025-02,"$47.15","6349 Meals & Entertainment: $47.15","","$0.00","","","$47.15","none"
"Pascal Patisserie & Cafe",2025-06,"$7.20","6349 Meals & Entertainment: $7.20","","$0.00","","","$7.20","none"
"Pascal Patisserie & Cafe",2025-09,"$60.76","6349 Meals & Entertainment: $60.76","","$0.00","","","$60.76","none"
"Patricia Thornton",2024-09,"$374.07","5105 Commissions Expense - Patrica T: $374.07","","$0.00","","","$374.07","none"
"Patricia Thornton",2025-07,"$99.78","5105 Commissions Expense - Patrica T: $99.78","","$0.00","","","$99.78","none"
"Paycor Inc",2025-09,"$219.50","6132 Payroll processing fees: $219.50","","$0.00","","","$219.50","none"
"Paycor Inc",2025-10,"$275.50","6132 Payroll processing fees: $275.50","","$0.00","","","$275.50","none"
"Paycor Inc",2025-11,"$253.50","6132 Payroll processing fees: $253.50","","$0.00","","","$253.50","none"
"Paycor Inc",2025-12,"$846.50","6132 Payroll processing fees: $846.50","","$0.00","","","$846.50","none"
"Paycor Inc",2026-01,"$235.00","6132 Payroll processing fees: $235.00","","$0.00","","","$235.00","none"
"Paycor Inc",2026-02,"$205.00","6132 Payroll processing fees: $205.00","","$0.00","","","$205.00","none"
"Paycor Inc",2026-03,"$363.50","6132 Payroll processing fees: $363.50","","$0.00","","","$363.50","none"
"Paycor Inc",2026-04,"$387.00","6132 Payroll processing fees: $387.00","","$0.00","","","$387.00","none"
"Paycor Inc",2026-05,"$672.50","6132 Payroll processing fees: $672.50","","$0.00","","","$672.50","none"
"Paycor Inc",2026-06,"$429.50","6132 Payroll processing fees: $429.50","","$0.00","","","$429.50","none"
"Paycor Inc",2026-07,"$354.50","6132 Payroll processing fees: $354.50","","$0.00","","","$354.50","none"
"Paypal",2025-01,"$234.42","6384 Merchant deposit fees: $234.42","","$0.00","","","$234.42","none"
"Paypal",2025-02,"$231.22","6384 Merchant deposit fees: $231.22","","$0.00","","","$231.22","none"
"Perpl Fashion Consulting LLC",2025-11,"$337.50","6130 Contractors: $337.50","","$0.00","","","$337.50","none"
"Photo Editor Company",2024-10,"$411.40","6704 Photo Service Expense: $411.40","","$0.00","","","$411.40","none"
"Photo Editor Company",2024-11,"$1,014.40","6704 Photo Service Expense: $1,014.40","","$0.00","","Other Miscellaneous Expense: $411.40","$603.00","none"
"Pogo's",2024-10,"$192.72","6349 Meals & Entertainment: $192.72","","$0.00","","","$192.72","none"
"Porsche",2024-12,"$8,353.59","6304 Auto Expense: $8,353.59","","$0.00","","","$8,353.59","none"
"Porsche",2025-01,"$2,784.53","6304 Auto Expense: $2,784.53","","$0.00","","","$2,784.53","none"
"Porsche",2025-02,"$2,784.53","6304 Auto Expense: $2,784.53","","$0.00","","","$2,784.53","none"
"Porsche",2025-03,"$2,784.53","6304 Auto Expense: $2,784.53","","$0.00","","","$2,784.53","none"
"Porsche",2025-04,"$5,569.06","6304 Auto Expense: $5,569.06","","$0.00","","","$5,569.06","none"
"Porsche",2025-06,"$2,784.53","6304 Auto Expense: $2,784.53","","$0.00","","","$2,784.53","none"
"Porsche",2025-07,"$2,784.53","6304 Auto Expense: $2,784.53","","$0.00","","","$2,784.53","none"
"Porsche",2025-08,"$3,342.59","6304 Auto Expense: $3,342.59","","$0.00","","","$3,342.59","none"
"Porsche",2025-09,"$5,569.06","6304 Auto Expense: $5,569.06","","$0.00","","","$5,569.06","none"
"Porsche",2025-11,"$2,784.53","6304 Auto Expense: $2,784.53","","$0.00","","","$2,784.53","none"
"Porsche",2025-12,"$2,784.53","6304 Auto Expense: $2,784.53","","$0.00","","","$2,784.53","none"
"Porsche",2026-01,"$2,784.53","6304 Auto Expense: $2,784.53","","$0.00","","","$2,784.53","none"
"Porsche",2026-02,"$2,784.53","6304 Auto Expense: $2,784.53","","$0.00","","","$2,784.53","none"
"Porsche",2026-03,"$2,784.53","6304 Auto Expense: $2,784.53","","$0.00","","","$2,784.53","none"
"Porsche",2026-04,"$2,784.53","6304 Auto Expense: $2,784.53","","$0.00","","","$2,784.53","none"
"Porsche",2026-05,"$6,236.32","6304 Auto Expense: $6,236.32","","$0.00","","","$6,236.32","none"
"Porsche",2026-06,"$6,236.32","6304 Auto Expense: $6,236.32","","$0.00","","","$6,236.32","none"
"Power Del Valle LLP",2024-10,"$875.00","6344 Legal & Professional Services: $875.00","","$0.00","","","$875.00","none"
"Quanzhou Longhua Trading Co Ltd",2026-05,"$119.00","6343 Inventory Adjustments Expense: $119.00","","$0.00","","","$119.00","none"
"RKE Certified Public Accountants",2024-08,"$9,685.00","6301 Accounting Service Expense: $9,685.00","","$0.00","","Other Miscellaneous Expense: $5,290.00","$4,395.00","none"
"RKE Certified Public Accountants",2024-09,"$2,481.00","6301 Accounting Service Expense: $2,481.00","","$0.00","","","$2,481.00","none"
"RKE Certified Public Accountants",2024-11,"$8,560.00","6301 Accounting Service Expense: $8,560.00","","$0.00","","","$8,560.00","none"
"RKE Certified Public Accountants",2024-12,"$5,738.00","6301 Accounting Service Expense: $5,738.00","","$0.00","","","$5,738.00","none"
"RKE Certified Public Accountants",2025-01,"$2,500.00","6301 Accounting Service Expense: $2,500.00","","$0.00","","","$2,500.00","none"
"RKE Certified Public Accountants",2025-02,"$1,220.00","6301 Accounting Service Expense: $1,220.00","","$0.00","","","$1,220.00","none"
"RKE Certified Public Accountants",2025-03,"$3,785.00","6301 Accounting Service Expense: $3,785.00","","$0.00","","","$3,785.00","none"
"RKE Certified Public Accountants",2025-04,"$500.00","6301 Accounting Service Expense: $500.00","","$0.00","","","$500.00","none"
"RKE Certified Public Accountants",2025-05,"$13,260.00","6301 Accounting Service Expense: $13,260.00","","$0.00","","","$13,260.00","none"
"RKE Certified Public Accountants",2025-07,"$9,375.00","6301 Accounting Service Expense: $9,375.00","","$0.00","","","$9,375.00","none"
"RKE Certified Public Accountants",2025-09,"$6,140.00","6301 Accounting Service Expense: $6,140.00","","$0.00","","","$6,140.00","none"
"RKE Certified Public Accountants",2025-10,"$13,400.00","6301 Accounting Service Expense: $13,400.00","","$0.00","","","$13,400.00","none"
"RKE Certified Public Accountants",2025-11,"$16,280.00","6301 Accounting Service Expense: $16,280.00","","$0.00","","","$16,280.00","none"
"RMS",2025-06,"$397.67","8007 Uncategorized Expense: $397.67","","$0.00","","","$397.67","none"
"RMS",2025-07,"$950.58","8007 Uncategorized Expense: $950.58","","$0.00","","","$950.58","none"
"Ralphs",2024-10,"$215.62","6381 Employee Break Room Supplies Expense: $215.62","","$0.00","","","$215.62","none"
"Ralphs",2024-11,"$13.68","6381 Employee Break Room Supplies Expense: $13.68","","$0.00","","","$13.68","none"
"Ralphs",2024-12,"$14.33","6381 Employee Break Room Supplies Expense: $14.33","","$0.00","","","$14.33","none"
"Raul Ruiz",2024-12,"$611.09","6130 Contractors: $611.09","","$0.00","","","$611.09","none"
"Raul Ruiz",2025-05,"$2,004.94","6130 Contractors: $2,004.94","","$0.00","","","$2,004.94","none"
"Reggie B. Pooley",2025-03,"$1,023.80","6130 Contractors: $1,023.80","","$0.00","","","$1,023.80","none"
"Reggie B. Pooley",2025-04,"$948.90","6130 Contractors: $948.90","","$0.00","","","$948.90","none"
"Remote Techs, Inc.",2024-08,"$3,598.30","6311 Computer Consulting Expense: $3,598.30","","$0.00","","Other Miscellaneous Expense: $3,598.30","$0.00","none"
"Remote Techs, Inc.",2024-09,"$3,335.50","6311 Computer Consulting Expense: $3,335.50","","$0.00","","","$3,335.50","none"
"Remote Techs, Inc.",2024-10,"$3,335.00","6311 Computer Consulting Expense: $3,335.00","","$0.00","","","$3,335.00","none"
"Remote Techs, Inc.",2024-11,"$3,335.50","6311 Computer Consulting Expense: $3,335.50","","$0.00","","","$3,335.50","none"
"Remote Techs, Inc.",2024-12,"$3,554.50","6311 Computer Consulting Expense: $3,554.50","","$0.00","","","$3,554.50","none"
"Remote Techs, Inc.",2025-02,"$3,335.50","6311 Computer Consulting Expense: $3,335.50","","$0.00","","","$3,335.50","none"
"Remote Techs, Inc.",2025-03,"$3,335.50","6311 Computer Consulting Expense: $3,335.50","","$0.00","","","$3,335.50","none"
"Remote Techs, Inc.",2025-04,"$3,335.50","6311 Computer Consulting Expense: $3,335.50","","$0.00","","","$3,335.50","none"
"Remote Techs, Inc.",2025-05,"$7,422.00","6311 Computer Consulting Expense: $7,422.00","","$0.00","","","$7,422.00","none"
"Remote Techs, Inc.",2025-06,"$3,882.00","6311 Computer Consulting Expense: $3,882.00","","$0.00","","","$3,882.00","none"
"Remote Techs, Inc.",2025-07,"$3,882.00","6311 Computer Consulting Expense: $3,882.00","","$0.00","","","$3,882.00","none"
"Remote Techs, Inc.",2025-08,"$4,194.44","6311 Computer Consulting Expense: $4,194.44","","$0.00","","","$4,194.44","none"
"Remote Techs, Inc.",2025-09,"$4,267.50","6311 Computer Consulting Expense: $4,267.50","","$0.00","","","$4,267.50","none"
"Remote Techs, Inc.",2025-10,"$4,102.50","6311 Computer Consulting Expense: $4,102.50","","$0.00","","","$4,102.50","none"
"Remote Techs, Inc.",2025-11,"$3,757.50","6311 Computer Consulting Expense: $3,757.50","","$0.00","","","$3,757.50","none"
"Remote Techs, Inc.",2025-12,"$4,282.75","6311 Computer Consulting Expense: $4,282.75","","$0.00","","","$4,282.75","none"
"Remote Techs, Inc.",2026-01,"$5,027.60","6311 Computer Consulting Expense: $5,027.60","","$0.00","","","$5,027.60","none"
"Remote Techs, Inc.",2026-02,"$4,408.23","6311 Computer Consulting Expense: $4,408.23","","$0.00","","","$4,408.23","none"
"Remote Techs, Inc.",2026-03,"$4,718.64","6311 Computer Consulting Expense: $4,718.64","","$0.00","","","$4,718.64","none"
"Remote Techs, Inc.",2026-04,"$3,966.60","6311 Computer Consulting Expense: $3,966.60","","$0.00","","","$3,966.60","none"
"Remote Techs, Inc.",2026-05,"$4,346.10","6311 Computer Consulting Expense: $4,346.10","","$0.00","","","$4,346.10","none"
"Republic Indemnity",2025-08,"$3,571.80","6339 Workers' Comp Insurance: $3,571.80","","$0.00","","","$3,571.80","none"
"Republic Indemnity",2025-09,"$1,166.80","6339 Workers' Comp Insurance: $1,166.80","","$0.00","","","$1,166.80","none"
"Republic Indemnity",2025-10,"$1,166.80","6339 Workers' Comp Insurance: $1,166.80","","$0.00","","","$1,166.80","none"
"Republic Indemnity",2025-11,"$1,166.80","6339 Workers' Comp Insurance: $1,166.80","","$0.00","","","$1,166.80","none"
"Republic Indemnity",2025-12,"$1,166.80","6339 Workers' Comp Insurance: $1,166.80","","$0.00","","","$1,166.80","none"
"Republic Indemnity",2026-01,"$1,166.80","6339 Workers' Comp Insurance: $1,166.80","","$0.00","","","$1,166.80","none"
"Republic Indemnity",2026-03,"$1,166.80","6339 Workers' Comp Insurance: $1,166.80","","$0.00","","","$1,166.80","none"
"Republic Indemnity",2026-04,"$1,166.80","6339 Workers' Comp Insurance: $1,166.80","","$0.00","","","$1,166.80","none"
"Republic Indemnity",2026-05,"$2,612.80","6339 Workers' Comp Insurance: $2,612.80","","$0.00","","","$2,612.80","none"
"Rib Ranch BBQ",2025-10,"$46.65","6349 Meals & Entertainment: $46.65","","$0.00","","","$46.65","none"
"Rick Garcia",2024-08,"$2,876.87","6130 Contractors: $2,876.87","","$0.00","","Other Miscellaneous Expense: $2,475.87","$401.00","none"
"Ricowell Industrial Ltd",2026-05,"$56,024.05","1201 Inventory - ROF: $56,024.05","1201 Inventory - ROF: $56,024.05","$56,024.05","","","$0.00","none"
"Righton Surf LLC",2025-04,"$576.00","6133 Sales Commission - Right On Surf  Rus Castro: $576.00","","$0.00","","","$576.00","none"
"Righton Surf LLC",2025-11,"$1,344.70","6133 Sales Commission - Right On Surf  Rus Castro: $1,344.70","","$0.00","","","$1,344.70","none"
"Righton Surf LLC",2026-03,"$919.40","6133 Sales Commission - Right On Surf  Rus Castro: $919.40","","$0.00","","","$919.40","none"
"Robert Halfon",2025-04,"$56.42","6130 Contractors: $56.42","","$0.00","","","$56.42","none"
"Robert Halfon",2025-09,"$46.60","6130 Contractors: $46.60","","$0.00","","","$46.60","none"
"Robert Halfon",2025-10,"$122.59","6130 Contractors: $122.59","","$0.00","","","$122.59","none"
"Robert Halfon",2026-01,"$69.95","6130 Contractors: $69.95","","$0.00","","","$69.95","none"
"Robert Halfon",2026-02,"$40.40","6130 Contractors: $40.40","","$0.00","","","$40.40","none"
"Robert Prather",2024-08,"$1,500.00","6130 Contractors: $1,500.00","","$0.00","","Other Miscellaneous Expense: $1,500.00","$0.00","none"
"Robert Prather",2024-10,"$2,500.00","6130 Contractors: $2,500.00","","$0.00","","","$2,500.00","none"
"Robert Prather",2024-11,"$1,500.00","6130 Contractors: $1,500.00","","$0.00","","","$1,500.00","none"
"Robert Prather",2025-01,"$1,500.00","6130 Contractors: $1,500.00","","$0.00","","","$1,500.00","none"
"Robert Prather",2025-02,"$1,500.00","6130 Contractors: $1,500.00","","$0.00","","","$1,500.00","none"
"Robert Prather",2025-03,"$1,500.00","6130 Contractors: $1,500.00","","$0.00","","","$1,500.00","none"
"Robert Prather",2025-04,"$1,500.00","6130 Contractors: $1,500.00","","$0.00","","","$1,500.00","none"
"Robert Prather",2025-05,"$1,500.00","6130 Contractors: $1,500.00","","$0.00","","","$1,500.00","none"
"Robert Prather",2025-06,"$1,500.00","6130 Contractors: $1,500.00","","$0.00","","","$1,500.00","none"
"Robert Prather",2025-07,"$3,000.00","6130 Contractors: $3,000.00","","$0.00","","","$3,000.00","none"
"Robert Prather",2025-08,"$1,000.00","6130 Contractors: $1,000.00","","$0.00","","","$1,000.00","none"
"Robert Prather",2025-09,"$1,000.00","6130 Contractors: $1,000.00","","$0.00","","","$1,000.00","none"
"Ron Yoshida",2024-10,"$192.26","6130 Contractors: $192.26","","$0.00","","","$192.26","none"
"Ron Yoshida",2024-11,"$192.26","6130 Contractors: $192.26","","$0.00","","","$192.26","none"
"Ron Yoshida",2024-12,"$192.28","6130 Contractors: $192.28","","$0.00","","","$192.28","none"
"Ron Yoshida",2025-12,"$379.25","6130 Contractors: $379.25","","$0.00","","","$379.25","none"
"Rosen Music Studio",2024-12,"$1,359.75","6604 Promotional Events Expense: $1,359.75","","$0.00","","","$1,359.75","none"
"Rosenthal & Rosenthal",2024-09,"$52,631.09","6802 Factor Commissions Expense: $52,631.09","","$0.00","","","$52,631.09","none"
"Rosenthal & Rosenthal",2024-10,"$55,830.53","6802 Factor Commissions Expense: $55,830.53","","$0.00","","","$55,830.53","none"
"Rosenthal & Rosenthal",2024-11,"$44,406.87","6802 Factor Commissions Expense: $44,406.87","","$0.00","","","$44,406.87","none"
"Rosenthal & Rosenthal",2024-12,"$46,057.73","6802 Factor Commissions Expense: $46,057.73","","$0.00","","","$46,057.73","none"
"Rosenthal & Rosenthal",2025-01,"$39,327.77","6802 Factor Commissions Expense: $39,327.77","","$0.00","","","$39,327.77","none"
"Rosenthal & Rosenthal",2025-02,"$35,630.16","6802 Factor Commissions Expense: $35,630.16","","$0.00","","","$35,630.16","none"
"Rosenthal & Rosenthal",2025-03,"$33,256.40","6802 Factor Commissions Expense: $33,256.40","","$0.00","","","$33,256.40","none"
"Rosenthal & Rosenthal",2025-04,"$39,303.25","6802 Factor Commissions Expense: $39,303.25","","$0.00","","","$39,303.25","none"
"Rosenthal & Rosenthal",2025-05,"$43,800.84","6802 Factor Commissions Expense: $43,800.84","","$0.00","","","$43,800.84","none"
"Rosenthal & Rosenthal",2025-06,"$49,484.09","6802 Factor Commissions Expense: $49,484.09","","$0.00","","","$49,484.09","none"
"Rosenthal & Rosenthal",2025-07,"$56,329.90","6802 Factor Commissions Expense: $56,329.90","","$0.00","","","$56,329.90","none"
"Rosenthal & Rosenthal",2025-08,"$49,065.99","6802 Factor Commissions Expense: $49,065.99","","$0.00","","","$49,065.99","none"
"Rosenthal & Rosenthal",2025-09,"$46,542.58","6802 Factor Commissions Expense: $46,542.58","","$0.00","","","$46,542.58","none"
"Rosenthal & Rosenthal",2025-10,"$37,126.69","6802 Factor Commissions Expense: $37,126.69","","$0.00","","","$37,126.69","none"
"Rosenthal & Rosenthal",2025-11,"$35,024.71","6802 Factor Commissions Expense: $35,024.71","","$0.00","","","$35,024.71","none"
"Rosenthal & Rosenthal",2025-12,"$34,668.07","6802 Factor Commissions Expense: $34,668.07","","$0.00","","","$34,668.07","none"
"Rosenthal & Rosenthal",2026-01,"$30,003.98","6802 Factor Commissions Expense: $30,003.98","","$0.00","","","$30,003.98","none"
"Rosenthal & Rosenthal",2026-02,"$29,027.56","6802 Factor Commissions Expense: $29,027.56","","$0.00","","","$29,027.56","none"
"Rosenthal & Rosenthal",2026-03,"$38,233.68","6802 Factor Commissions Expense: $38,233.68","","$0.00","","","$38,233.68","none"
"Rosenthal & Rosenthal",2026-04,"$30,580.62","6802 Factor Commissions Expense: $30,580.62","","$0.00","","","$30,580.62","none"
"Rosenthal & Rosenthal",2026-05,"$32,826.37","6802 Factor Commissions Expense: $32,826.37","","$0.00","","","$32,826.37","none"
"Rosies Kitchen",2025-06,"$373.85","6349 Meals & Entertainment: $373.85","","$0.00","","","$373.85","none"
"Ross Dress for Less",2025-07,"$91.63","5206 Samples Expense: $91.63","","$0.00","","","$91.63","none"
